Product Name,Price,Rating,Reviews,Original_Price,Price_Difference,Out_of_Stock,Brand,Sponsored,Delivery_Mumbai,Delivery_Delhi
"Brass, Alloy Gold-plated, Rhodium Gold, Turquoise Jewel...",140,3.4,0,168.0,28.0,1,"Brass,",Organic,3,1
"Brass, Alloy Gold-plated, Rhodium Gold, Turquoise Jewel...",749,3.4,0,898.8,149.79999999999995,0,"Brass,",Organic,5,5
Brass Gold-plated White Jewel Set,1253,3.4,0,1503.6,250.5999999999999,0,Brass,Organic,2,4
Brass Gold-plated White Jewel Set,4399,3.4,0,5278.8,879.8000000000002,1,Brass,Organic,3,4
Purple (Pink) Diamond Attached Heart Shape Pendant with...,191,3.4,0,229.2,38.19999999999999,0,Purple,Sponsored,3,3
Purple (Pink) Diamond Attached Heart Shape Pendant with...,999,3.4,0,1198.8,199.79999999999995,0,Purple,Organic,2,4
Butterfly Diamond Tanmaniya Chain For Women And Girls D...,255,3.4,0,306.0,51.0,0,Butterfly,Organic,2,2
Butterfly Diamond Tanmaniya Chain For Women And Girls D...,499,3.4,0,598.8,99.79999999999995,0,Butterfly,Organic,4,1
Wynona Magnetic four hearts clover pendant necklace Dia...,273,3.4,0,327.59999999999997,54.599999999999966,0,Wynona,Organic,4,4
Wynona Magnetic four hearts clover pendant necklace Dia...,999,3.4,0,1198.8,199.79999999999995,0,Wynona,Organic,1,3
"Brass Gold-plated Gold, Green Jewel Set",144,3.4,0,172.79999999999998,28.799999999999983,0,Brass,Organic,1,1
"Brass Gold-plated Gold, Green Jewel Set",999,3.4,0,1198.8,199.79999999999995,0,Brass,Organic,2,2
Brass Gold-plated Gold Jewel Set,198,3.4,0,237.6,39.599999999999994,0,Brass,Organic,4,2
Brass Gold-plated Gold Jewel Set,999,3.4,0,1198.8,199.79999999999995,0,Brass,Organic,5,1
Brass Gold-plated Green Jewel Set,2013,3.4,0,2415.6,402.5999999999999,0,Brass,Organic,5,2
Brass Gold-plated Green Jewel Set,7299,3.4,0,8758.8,1459.7999999999993,0,Brass,Sponsored,1,2
Brass Gold-plated Silver Jewel Set,1273,3.4,0,1527.6,254.5999999999999,0,Brass,Sponsored,5,1
Brass Gold-plated Silver Jewel Set,6399,3.4,0,7678.799999999999,1279.7999999999993,0,Brass,Organic,1,1
Rose Gold Plated Clavicle Chain Zircon Jewellery Box Bl...,167,3.4,0,200.4,33.400000000000006,0,Rose,Organic,1,3
Rose Gold Plated Clavicle Chain Zircon Jewellery Box Bl...,999,3.4,0,1198.8,199.79999999999995,0,Rose,Organic,5,5
"Brass, Alloy Gold-plated, Rhodium Gold, Red Jewel Set",140,3.4,0,168.0,28.0,0,"Brass,",Organic,4,5
"Brass, Alloy Gold-plated, Rhodium Gold, Red Jewel Set",749,3.4,0,898.8,149.79999999999995,0,"Brass,",Organic,2,1
Brass Rhodium Pink Jewel Set,1764,3.4,0,2116.7999999999997,352.7999999999997,0,Brass,Organic,1,5
Brass Rhodium Pink Jewel Set,6399,3.4,0,7678.799999999999,1279.7999999999993,0,Brass,Sponsored,5,1
"Brass Gold-plated Rose Gold, Purple, Pink Jewel Set",211,3.4,0,253.2,42.19999999999999,0,Brass,Organic,5,5
"Brass Gold-plated Rose Gold, Purple, Pink Jewel Set",999,3.4,0,1198.8,199.79999999999995,0,Brass,Organic,4,4
Alloy Gold-plated Multicolor Jewel Set,420,3.4,0,504.0,84.0,0,Alloy,Sponsored,5,3
Alloy Gold-plated Multicolor Jewel Set,1299,3.4,0,1558.8,259.79999999999995,0,Alloy,Organic,4,4
Brass Gold-plated Gold Jewel Set,195,3.4,0,234.0,39.0,0,Brass,Organic,3,5
Brass Gold-plated Gold Jewel Set,399,3.4,0,478.79999999999995,79.79999999999995,0,Brass,Organic,1,4
Alloy Brass Rose Gold Jewel Set,159,3.4,0,190.79999999999998,31.799999999999983,1,Alloy,Sponsored,4,1
Alloy Brass Rose Gold Jewel Set,1499,3.4,0,1798.8,299.79999999999995,0,Alloy,Sponsored,2,3
"Brass, Alloy Gold-plated, Rhodium Gold, Turquoise Jewel...",140,3.4,0,168.0,28.0,0,"Brass,",Organic,3,3
"Brass, Alloy Gold-plated, Rhodium Gold, Turquoise Jewel...",749,3.4,0,898.8,149.79999999999995,0,"Brass,",Organic,1,3
Brass Gold-plated Green Jewel Set,1698,3.4,0,2037.6,339.5999999999999,0,Brass,Organic,4,5
Brass Gold-plated Green Jewel Set,5499,3.4,0,6598.8,1099.8000000000002,0,Brass,Organic,1,4
Copper Silver Pink Jewel Set,456,3.4,0,547.1999999999999,91.19999999999993,1,Copper,Organic,2,1
Copper Silver Pink Jewel Set,1999,3.4,0,2398.7999999999997,399.7999999999997,0,Copper,Sponsored,2,1
PACK PF 1 SLIVER NACKLECE CHAIN FOR GIRLS Diamond Silve...,129,3.4,0,154.79999999999998,25.799999999999983,0,PACK,Organic,1,4
PACK PF 1 SLIVER NACKLECE CHAIN FOR GIRLS Diamond Silve...,999,3.4,0,1198.8,199.79999999999995,0,PACK,Organic,3,3
Premium Silver-Plated CZ Diamond Butterfly Pearl Neckla...,188,3.4,0,225.6,37.599999999999994,0,Premium,Organic,1,3
Premium Silver-Plated CZ Diamond Butterfly Pearl Neckla...,999,3.4,0,1198.8,199.79999999999995,0,Premium,Organic,2,5
Premium Silver-Plated CZ Diamond Butterfly Pearl Neckla...,180,3.8,842,216.0,36.0,0,Premium,Organic,1,5
Premium Silver-Plated CZ Diamond Butterfly Pearl Neckla...,269,3.8,98,322.8,53.80000000000001,0,Premium,Organic,5,2
Premium Silver-Plated CZ Diamond Butterfly Pearl Neckla...,151,3.8,23,181.2,30.19999999999999,0,Premium,Organic,1,3
Premium Silver-Plated CZ Diamond Butterfly Pearl Neckla...,170,4.2,2762,204.0,34.0,0,Premium,Organic,5,3
Premium Silver-Plated CZ Diamond Butterfly Pearl Neckla...,239,,0,286.8,47.80000000000001,0,Premium,Organic,5,2
Necklaces & Chains,100,3.4,0,120.0,20.0,0,Necklaces,Sponsored,2,3
Necklaces & Chains,200,3.4,0,240.0,40.0,1,Necklaces,Sponsored,4,2
Necklaces & Chains,500,3.4,0,600.0,100.0,0,Necklaces,Organic,4,4
Necklaces & Chains,700,3.4,0,840.0,140.0,1,Necklaces,Organic,1,3
Necklaces & Chains,1500,3.4,0,1800.0,300.0,0,Necklaces,Sponsored,1,4
Necklaces & Chains,100,3.4,0,120.0,20.0,1,Necklaces,Organic,5,1
Necklaces & Chains,200,3.4,0,240.0,40.0,0,Necklaces,Organic,4,3
Necklaces & Chains,500,3.4,0,600.0,100.0,0,Necklaces,Organic,4,1
Necklaces & Chains,700,3.4,0,840.0,140.0,0,Necklaces,Sponsored,3,3
Necklaces & Chains,1500,3.4,0,1800.0,300.0,0,Necklaces,Organic,5,4
Necklaces & Chains,1500,3.4,0,1800.0,300.0,0,Necklaces,Sponsored,2,4
Alloy Green Jewel Set,286,3.4,0,343.2,57.19999999999999,0,Alloy,Organic,3,4
Alloy Green Jewel Set,799,3.4,0,958.8,159.79999999999995,0,Alloy,Organic,4,1
Gold Plated Combo Of 5 Neck lace Pendant Chain For Wome...,243,3.4,0,291.59999999999997,48.599999999999966,0,Gold,Organic,4,4
Gold Plated Combo Of 5 Neck lace Pendant Chain For Wome...,999,3.4,0,1198.8,199.79999999999995,0,Gold,Organic,4,2
Gold Plated Combo Of 5 Neck lace Pendant Chain For Wome...,2003,3.4,0,2403.6,400.5999999999999,0,Gold,Organic,4,1
Amreican Diamond Gold Plated 24 Inch Copper Mugappu Cha...,253,3.4,0,303.59999999999997,50.599999999999966,0,Amreican,Organic,3,5
Amreican Diamond Gold Plated 24 Inch Copper Mugappu Cha...,1299,3.4,0,1558.8,259.79999999999995,0,Amreican,Organic,4,4
Diamond Gold-plated Plated Stainless Steel Necklace,210,3.4,0,252.0,42.0,1,Diamond,Sponsored,5,3
Diamond Gold-plated Plated Stainless Steel Necklace,399,3.4,0,478.79999999999995,79.79999999999995,0,Diamond,Organic,4,1
"Brass, Alloy Gold-plated, Rhodium Gold, White Jewel Set",140,3.4,0,168.0,28.0,0,"Brass,",Organic,4,4
"Brass, Alloy Gold-plated, Rhodium Gold, White Jewel Set",749,3.4,0,898.8,149.79999999999995,0,"Brass,",Organic,3,4
"Brass, Alloy Gold-plated, Rhodium Gold, White Jewel Set",140,3.4,0,168.0,28.0,0,"Brass,",Organic,3,3
"Brass, Alloy Gold-plated, Rhodium Gold, White Jewel Set",749,3.4,0,898.8,149.79999999999995,1,"Brass,",Organic,4,4
Diamond Gold-plated Plated Alloy Necklace,121,3.4,0,145.2,24.19999999999999,0,Diamond,Organic,3,4
Diamond Gold-plated Plated Alloy Necklace,1299,3.4,0,1558.8,259.79999999999995,0,Diamond,Organic,2,4
Copper Gold-plated Pink Jewel Set,1827,3.4,0,2192.4,365.4000000000001,0,Copper,Sponsored,2,5
Copper Gold-plated Pink Jewel Set,5699,3.4,0,6838.8,1139.8000000000002,0,Copper,Organic,4,3
"Brass, Alloy Gold-plated, Rhodium Gold, White Jewel Set",140,3.4,0,168.0,28.0,1,"Brass,",Organic,1,3
"Brass, Alloy Gold-plated, Rhodium Gold, White Jewel Set",749,3.4,0,898.8,149.79999999999995,0,"Brass,",Sponsored,4,1
"AdjustableCoupleRingsComboforloversgiftvaentine Brass, ...",135,3.4,0,162.0,27.0,0,AdjustableCoupleRingsComboforloversgiftvaentine,Organic,2,2
"AdjustableCoupleRingsComboforloversgiftvaentine Brass, ...",1000,3.4,0,1200.0,200.0,0,AdjustableCoupleRingsComboforloversgiftvaentine,Organic,3,5
Pack of 1 Pendant Necklace Chain for Women and Girls Pe...,900,3.4,0,1080.0,180.0,0,Pack,Organic,5,2
Pack of 1 Pendant Necklace Chain for Women and Girls Pe...,1999,3.4,0,2398.7999999999997,399.7999999999997,1,Pack,Organic,4,1
Brass Gold-plated Pink Jewel Set,1273,3.4,0,1527.6,254.5999999999999,1,Brass,Sponsored,5,1
Brass Gold-plated Pink Jewel Set,5499,3.4,0,6598.8,1099.8000000000002,1,Brass,Organic,4,4
"Stone, Alloy Silver Brown Jewel Set",233,3.4,0,279.59999999999997,46.599999999999966,0,"Stone,",Sponsored,1,5
"Stone, Alloy Silver Brown Jewel Set",799,3.4,0,958.8,159.79999999999995,0,"Stone,",Organic,5,1
Brass Gold-plated Gold Jewel Set,206,3.4,0,247.2,41.19999999999999,0,Brass,Organic,3,4
Brass Gold-plated Gold Jewel Set,399,3.4,0,478.79999999999995,79.79999999999995,0,Brass,Organic,2,3
"Brass, Alloy Gold-plated, Rhodium Gold, Black Jewel Set",140,3.4,0,168.0,28.0,0,"Brass,",Sponsored,4,5
"Brass, Alloy Gold-plated, Rhodium Gold, Black Jewel Set",749,3.4,0,898.8,149.79999999999995,0,"Brass,",Organic,1,3
Diamond Silver Plated Alloy Necklace,111,3.4,0,133.2,22.19999999999999,0,Diamond,Organic,4,2
Diamond Silver Plated Alloy Necklace,599,3.4,0,718.8,119.79999999999995,0,Diamond,Organic,5,5
Alloy Gold-plated Rose Gold Jewel Set,1253,3.4,0,1503.6,250.5999999999999,1,Alloy,Sponsored,4,5
Alloy Gold-plated Rose Gold Jewel Set,4499,3.4,0,5398.8,899.8000000000002,0,Alloy,Organic,1,3
Alloy Silver Jewel Set,286,3.4,0,343.2,57.19999999999999,0,Alloy,Organic,4,2
Alloy Silver Jewel Set,799,3.4,0,958.8,159.79999999999995,0,Alloy,Organic,2,2
Wynona Magnetic four hearts clover pendant necklace Dia...,269,3.4,0,322.8,53.80000000000001,0,Wynona,Organic,5,1
Wynona Magnetic four hearts clover pendant necklace Dia...,999,3.4,0,1198.8,199.79999999999995,0,Wynona,Organic,1,4
"Brass, Alloy Gold-plated, Rhodium Gold, Turquoise Jewel...",140,3.4,0,168.0,28.0,0,"Brass,",Sponsored,1,2
"Brass, Alloy Gold-plated, Rhodium Gold, Turquoise Jewel...",749,3.4,0,898.8,149.79999999999995,0,"Brass,",Organic,1,5
Brass Rhodium Pink Jewel Set,1255,3.4,0,1506.0,251.0,0,Brass,Sponsored,3,1
Brass Rhodium Pink Jewel Set,5499,3.4,0,6598.8,1099.8000000000002,0,Brass,Organic,5,5
Alloy Gold Jewel Set,300,3.4,0,360.0,60.0,0,Alloy,Organic,5,3
Alloy Gold Jewel Set,799,3.4,0,958.8,159.79999999999995,0,Alloy,Organic,3,5
Alloy Gold-plated Gold Jewel Set,2730,3.4,0,3276.0,546.0,1,Alloy,Organic,5,2
Winnifred Heart Ring Design Pendant Daily Wear Daily Ch...,167,3.4,0,200.4,33.400000000000006,0,Winnifred,Sponsored,2,1
Winnifred Heart Ring Design Pendant Daily Wear Daily Ch...,1499,3.4,0,1798.8,299.79999999999995,0,Winnifred,Organic,1,1
Combo of 4 Pendant Necklace Chain for Women and Girls P...,199,3.4,0,238.79999999999998,39.79999999999998,0,Combo,Sponsored,1,5
Combo of 4 Pendant Necklace Chain for Women and Girls P...,1199,3.4,0,1438.8,239.79999999999995,1,Combo,Organic,2,3
Diamond Titanium Plated Alloy Necklace,130,3.4,0,156.0,26.0,0,Diamond,Organic,1,2
Diamond Titanium Plated Alloy Necklace,899,3.4,0,1078.8,179.79999999999995,0,Diamond,Sponsored,4,1
Diamond Brass Plated Stainless Steel Necklace,169,3.4,0,202.79999999999998,33.79999999999998,0,Diamond,Organic,4,5
Diamond Brass Plated Stainless Steel Necklace,599,3.4,0,718.8,119.79999999999995,0,Diamond,Organic,5,5
"Stone, Alloy Silver Pink, Silver Jewel Set",234,3.4,0,280.8,46.80000000000001,0,"Stone,",Organic,5,1
"Stone, Alloy Silver Pink, Silver Jewel Set",666,3.4,0,799.1999999999999,133.19999999999993,0,"Stone,",Organic,3,5
"Brass Gold-plated Rose Gold, White, Pink Jewel Set",151,3.4,0,181.2,30.19999999999999,0,Brass,Sponsored,1,1
"Brass Gold-plated Rose Gold, White, Pink Jewel Set",999,3.4,0,1198.8,199.79999999999995,0,Brass,Organic,1,3
"Brass, Alloy Gold-plated, Rhodium Gold, Red Jewel Set",140,3.4,0,168.0,28.0,0,"Brass,",Organic,2,5
"Brass, Alloy Gold-plated, Rhodium Gold, Red Jewel Set",749,3.4,0,898.8,149.79999999999995,0,"Brass,",Organic,1,1
925 Sterling Silver Leaf Diamond Pendant for Women & Gi...,3620,3.4,0,4344.0,724.0,0,925,Organic,5,1
925 Sterling Silver Leaf Diamond Pendant for Women & Gi...,4499,3.4,0,5398.8,899.8000000000002,0,925,Sponsored,4,4
Brass Rhodium Blue Jewel Set,1246,3.4,0,1495.2,249.20000000000005,0,Brass,Organic,3,3
Brass Rhodium Blue Jewel Set,4599,3.4,0,5518.8,919.8000000000002,0,Brass,Organic,1,2
Korean Women's Double Chain Butterfly Shaped Cubic Zirc...,155,3.4,0,186.0,31.0,0,Korean,Organic,5,4
Korean Women's Double Chain Butterfly Shaped Cubic Zirc...,1299,3.4,0,1558.8,259.79999999999995,0,Korean,Organic,4,2
Gold Plated for Women Diamond Gold-plated Plated Alloy ...,378,3.4,0,453.59999999999997,75.59999999999997,0,Gold,Sponsored,4,4
Gold Plated for Women Diamond Gold-plated Plated Alloy ...,2690,3.4,0,3228.0,538.0,0,Gold,Sponsored,1,4
"Brass Gold-plated Gold, Green Jewel Set",144,3.4,0,172.79999999999998,28.799999999999983,0,Brass,Organic,3,3
"Brass Gold-plated Gold, Green Jewel Set",999,3.4,0,1198.8,199.79999999999995,1,Brass,Organic,3,2
"Brass, Alloy Gold-plated, Rhodium Gold, Turquoise Jewel...",140,3.4,0,168.0,28.0,0,"Brass,",Organic,3,5
"Brass, Alloy Gold-plated, Rhodium Gold, Turquoise Jewel...",749,3.4,0,898.8,149.79999999999995,0,"Brass,",Organic,2,4
Brass Rhodium Silver Jewel Set,398,3.4,0,477.59999999999997,79.59999999999997,0,Brass,Organic,4,1
Brass Rhodium Silver Jewel Set,2799,3.4,0,3358.7999999999997,559.7999999999997,0,Brass,Organic,5,4
Brass Rhodium Pink Jewel Set,1236,3.4,0,1483.2,247.20000000000005,0,Brass,Sponsored,4,4
Brass Rhodium Pink Jewel Set,5499,3.4,0,6598.8,1099.8000000000002,0,Brass,Organic,5,4
Diamond Gold-plated Plated Brass Necklace Set,248,3.4,0,297.59999999999997,49.599999999999966,0,Diamond,Organic,1,2
Diamond Gold-plated Plated Brass Necklace Set,999,3.4,0,1198.8,199.79999999999995,1,Diamond,Organic,2,4
Snowflake Rotating Spinning Pendant Chain For Women Gir...,212,3.4,0,254.39999999999998,42.39999999999998,1,Snowflake,Organic,5,1
Snowflake Rotating Spinning Pendant Chain For Women Gir...,699,3.4,0,838.8,139.79999999999995,0,Snowflake,Organic,2,3
Snowflake Rotating Spinning Pendant Chain For Women Gir...,180,3.8,842,216.0,36.0,0,Snowflake,Organic,5,2
Snowflake Rotating Spinning Pendant Chain For Women Gir...,269,3.8,98,322.8,53.80000000000001,0,Snowflake,Sponsored,3,4
Snowflake Rotating Spinning Pendant Chain For Women Gir...,151,3.8,23,181.2,30.19999999999999,0,Snowflake,Sponsored,5,2
Snowflake Rotating Spinning Pendant Chain For Women Gir...,170,4.2,2762,204.0,34.0,0,Snowflake,Sponsored,4,1
Snowflake Rotating Spinning Pendant Chain For Women Gir...,239,,0,286.8,47.80000000000001,0,Snowflake,Organic,1,5
Necklaces & Chains,100,3.4,0,120.0,20.0,0,Necklaces,Organic,3,3
Necklaces & Chains,200,3.4,0,240.0,40.0,0,Necklaces,Organic,1,5
Necklaces & Chains,500,3.4,0,600.0,100.0,1,Necklaces,Sponsored,2,4
Necklaces & Chains,700,3.4,0,840.0,140.0,0,Necklaces,Sponsored,1,5
Necklaces & Chains,1500,3.4,0,1800.0,300.0,0,Necklaces,Sponsored,4,1
Necklaces & Chains,100,3.4,0,120.0,20.0,0,Necklaces,Organic,3,4
Necklaces & Chains,200,3.4,0,240.0,40.0,0,Necklaces,Organic,2,4
Necklaces & Chains,500,3.4,0,600.0,100.0,0,Necklaces,Organic,1,2
Necklaces & Chains,700,3.4,0,840.0,140.0,0,Necklaces,Organic,5,1
Necklaces & Chains,1500,3.4,0,1800.0,300.0,0,Necklaces,Organic,1,4
Necklaces & Chains,1500,3.4,0,1800.0,300.0,0,Necklaces,Organic,2,5
Alloy Green Jewel Set,286,3.4,0,343.2,57.19999999999999,0,Alloy,Organic,4,1
Alloy Green Jewel Set,799,3.4,0,958.8,159.79999999999995,0,Alloy,Organic,1,2
Gold Plated Combo Of 5 Neck lace Pendant Chain For Wome...,243,3.4,0,291.59999999999997,48.599999999999966,0,Gold,Organic,2,2
Gold Plated Combo Of 5 Neck lace Pendant Chain For Wome...,999,3.4,0,1198.8,199.79999999999995,0,Gold,Organic,3,2
Gold Plated Combo Of 5 Neck lace Pendant Chain For Wome...,2003,3.4,0,2403.6,400.5999999999999,1,Gold,Sponsored,4,4
Amreican Diamond Gold Plated 24 Inch Copper Mugappu Cha...,253,3.4,0,303.59999999999997,50.599999999999966,1,Amreican,Organic,4,1
Amreican Diamond Gold Plated 24 Inch Copper Mugappu Cha...,1299,3.4,0,1558.8,259.79999999999995,0,Amreican,Organic,1,5
Diamond Gold-plated Plated Stainless Steel Necklace,210,3.4,0,252.0,42.0,0,Diamond,Organic,1,4
Diamond Gold-plated Plated Stainless Steel Necklace,399,3.4,0,478.79999999999995,79.79999999999995,0,Diamond,Organic,2,4
"Brass, Alloy Gold-plated, Rhodium Gold, White Jewel Set",140,3.4,0,168.0,28.0,0,"Brass,",Organic,3,3
"Brass, Alloy Gold-plated, Rhodium Gold, White Jewel Set",749,3.4,0,898.8,149.79999999999995,1,"Brass,",Organic,3,2
"Brass, Alloy Gold-plated, Rhodium Gold, White Jewel Set",140,3.4,0,168.0,28.0,0,"Brass,",Organic,2,5
"Brass, Alloy Gold-plated, Rhodium Gold, White Jewel Set",749,3.4,0,898.8,149.79999999999995,0,"Brass,",Organic,1,2
Diamond Gold-plated Plated Alloy Necklace,121,3.4,0,145.2,24.19999999999999,0,Diamond,Organic,4,2
Diamond Gold-plated Plated Alloy Necklace,1299,3.4,0,1558.8,259.79999999999995,1,Diamond,Organic,1,1
Copper Gold-plated Pink Jewel Set,1827,3.4,0,2192.4,365.4000000000001,0,Copper,Organic,5,2
Copper Gold-plated Pink Jewel Set,5699,3.4,0,6838.8,1139.8000000000002,1,Copper,Organic,1,3
"Brass, Alloy Gold-plated, Rhodium Gold, White Jewel Set",140,3.4,0,168.0,28.0,0,"Brass,",Organic,3,4
"Brass, Alloy Gold-plated, Rhodium Gold, White Jewel Set",749,3.4,0,898.8,149.79999999999995,0,"Brass,",Organic,2,1
"AdjustableCoupleRingsComboforloversgiftvaentine Brass, ...",135,3.4,0,162.0,27.0,0,AdjustableCoupleRingsComboforloversgiftvaentine,Sponsored,1,2
"AdjustableCoupleRingsComboforloversgiftvaentine Brass, ...",1000,3.4,0,1200.0,200.0,0,AdjustableCoupleRingsComboforloversgiftvaentine,Sponsored,5,5
Pack of 1 Pendant Necklace Chain for Women and Girls Pe...,900,3.4,0,1080.0,180.0,1,Pack,Organic,5,1
Pack of 1 Pendant Necklace Chain for Women and Girls Pe...,1999,3.4,0,2398.7999999999997,399.7999999999997,1,Pack,Organic,2,1
Brass Gold-plated Pink Jewel Set,1273,3.4,0,1527.6,254.5999999999999,0,Brass,Organic,2,2
Brass Gold-plated Pink Jewel Set,5499,3.4,0,6598.8,1099.8000000000002,0,Brass,Organic,5,4
"Stone, Alloy Silver Brown Jewel Set",233,3.4,0,279.59999999999997,46.599999999999966,1,"Stone,",Organic,3,1
"Stone, Alloy Silver Brown Jewel Set",799,3.4,0,958.8,159.79999999999995,0,"Stone,",Organic,3,3
Brass Gold-plated Gold Jewel Set,206,3.4,0,247.2,41.19999999999999,0,Brass,Organic,4,1
Brass Gold-plated Gold Jewel Set,399,3.4,0,478.79999999999995,79.79999999999995,0,Brass,Organic,4,1
"Brass, Alloy Gold-plated, Rhodium Gold, Black Jewel Set",140,3.4,0,168.0,28.0,1,"Brass,",Organic,2,5
"Brass, Alloy Gold-plated, Rhodium Gold, Black Jewel Set",749,3.4,0,898.8,149.79999999999995,0,"Brass,",Organic,3,5
Diamond Silver Plated Alloy Necklace,111,3.4,0,133.2,22.19999999999999,0,Diamond,Organic,4,2
Diamond Silver Plated Alloy Necklace,599,3.4,0,718.8,119.79999999999995,0,Diamond,Organic,1,5
Alloy Gold-plated Rose Gold Jewel Set,1253,3.4,0,1503.6,250.5999999999999,0,Alloy,Organic,3,3
Alloy Gold-plated Rose Gold Jewel Set,4499,3.4,0,5398.8,899.8000000000002,0,Alloy,Organic,1,1
Alloy Silver Jewel Set,286,3.4,0,343.2,57.19999999999999,0,Alloy,Organic,4,1
Alloy Silver Jewel Set,799,3.4,0,958.8,159.79999999999995,0,Alloy,Organic,1,2
Wynona Magnetic four hearts clover pendant necklace Dia...,269,3.4,0,322.8,53.80000000000001,0,Wynona,Organic,4,5
Wynona Magnetic four hearts clover pendant necklace Dia...,999,3.4,0,1198.8,199.79999999999995,0,Wynona,Organic,1,5
"Brass, Alloy Gold-plated, Rhodium Gold, Turquoise Jewel...",140,3.4,0,168.0,28.0,0,"Brass,",Sponsored,3,5
"Brass, Alloy Gold-plated, Rhodium Gold, Turquoise Jewel...",749,3.4,0,898.8,149.79999999999995,0,"Brass,",Organic,2,3
Brass Rhodium Pink Jewel Set,1255,3.4,0,1506.0,251.0,0,Brass,Organic,4,4
Brass Rhodium Pink Jewel Set,5499,3.4,0,6598.8,1099.8000000000002,1,Brass,Organic,4,3
Alloy Gold Jewel Set,300,3.4,0,360.0,60.0,0,Alloy,Organic,3,2
Alloy Gold Jewel Set,799,3.4,0,958.8,159.79999999999995,0,Alloy,Organic,4,2
Alloy Gold-plated Gold Jewel Set,2730,3.4,0,3276.0,546.0,1,Alloy,Sponsored,3,3
Winnifred Heart Ring Design Pendant Daily Wear Daily Ch...,167,3.4,0,200.4,33.400000000000006,0,Winnifred,Organic,3,3
Winnifred Heart Ring Design Pendant Daily Wear Daily Ch...,1499,3.4,0,1798.8,299.79999999999995,0,Winnifred,Organic,4,1
Combo of 4 Pendant Necklace Chain for Women and Girls P...,199,3.4,0,238.79999999999998,39.79999999999998,0,Combo,Organic,3,5
Combo of 4 Pendant Necklace Chain for Women and Girls P...,1199,3.4,0,1438.8,239.79999999999995,0,Combo,Organic,2,1
Diamond Titanium Plated Alloy Necklace,130,3.4,0,156.0,26.0,0,Diamond,Sponsored,4,5
Diamond Titanium Plated Alloy Necklace,899,3.4,0,1078.8,179.79999999999995,1,Diamond,Organic,1,1
Diamond Brass Plated Stainless Steel Necklace,169,3.4,0,202.79999999999998,33.79999999999998,0,Diamond,Sponsored,2,1
Diamond Brass Plated Stainless Steel Necklace,599,3.4,0,718.8,119.79999999999995,0,Diamond,Sponsored,4,2
"Stone, Alloy Silver Pink, Silver Jewel Set",234,3.4,0,280.8,46.80000000000001,0,"Stone,",Organic,5,1
"Stone, Alloy Silver Pink, Silver Jewel Set",666,3.4,0,799.1999999999999,133.19999999999993,1,"Stone,",Sponsored,1,2
"Brass Gold-plated Rose Gold, White, Pink Jewel Set",151,3.4,0,181.2,30.19999999999999,0,Brass,Organic,2,1
"Brass Gold-plated Rose Gold, White, Pink Jewel Set",999,3.4,0,1198.8,199.79999999999995,0,Brass,Sponsored,1,5
"Brass, Alloy Gold-plated, Rhodium Gold, Red Jewel Set",140,3.4,0,168.0,28.0,0,"Brass,",Organic,5,2
"Brass, Alloy Gold-plated, Rhodium Gold, Red Jewel Set",749,3.4,0,898.8,149.79999999999995,1,"Brass,",Organic,2,1
925 Sterling Silver Leaf Diamond Pendant for Women & Gi...,3620,3.4,0,4344.0,724.0,0,925,Organic,3,3
925 Sterling Silver Leaf Diamond Pendant for Women & Gi...,4499,3.4,0,5398.8,899.8000000000002,0,925,Organic,2,4
Brass Rhodium Blue Jewel Set,1246,3.4,0,1495.2,249.20000000000005,0,Brass,Organic,4,5
Brass Rhodium Blue Jewel Set,4599,3.4,0,5518.8,919.8000000000002,0,Brass,Organic,2,1
Korean Women's Double Chain Butterfly Shaped Cubic Zirc...,155,3.4,0,186.0,31.0,0,Korean,Organic,4,1
Korean Women's Double Chain Butterfly Shaped Cubic Zirc...,1299,3.4,0,1558.8,259.79999999999995,0,Korean,Sponsored,2,4
Gold Plated for Women Diamond Gold-plated Plated Alloy ...,378,3.4,0,453.59999999999997,75.59999999999997,0,Gold,Organic,4,1
Gold Plated for Women Diamond Gold-plated Plated Alloy ...,2690,3.4,0,3228.0,538.0,0,Gold,Organic,1,5
"Brass Gold-plated Gold, Green Jewel Set",144,3.4,0,172.79999999999998,28.799999999999983,0,Brass,Organic,5,1
"Brass Gold-plated Gold, Green Jewel Set",999,3.4,0,1198.8,199.79999999999995,1,Brass,Organic,2,1
"Brass, Alloy Gold-plated, Rhodium Gold, Turquoise Jewel...",140,3.4,0,168.0,28.0,1,"Brass,",Organic,5,5
"Brass, Alloy Gold-plated, Rhodium Gold, Turquoise Jewel...",749,3.4,0,898.8,149.79999999999995,0,"Brass,",Organic,3,1
Brass Rhodium Silver Jewel Set,398,3.4,0,477.59999999999997,79.59999999999997,0,Brass,Organic,5,2
Brass Rhodium Silver Jewel Set,2799,3.4,0,3358.7999999999997,559.7999999999997,0,Brass,Organic,2,3
Brass Rhodium Pink Jewel Set,1236,3.4,0,1483.2,247.20000000000005,0,Brass,Organic,2,4
Brass Rhodium Pink Jewel Set,5499,3.4,0,6598.8,1099.8000000000002,0,Brass,Organic,4,3
Diamond Gold-plated Plated Brass Necklace Set,248,3.4,0,297.59999999999997,49.599999999999966,0,Diamond,Organic,2,4
Diamond Gold-plated Plated Brass Necklace Set,999,3.4,0,1198.8,199.79999999999995,1,Diamond,Organic,3,2
